code,name,sortorder,Mainpanel,uoanumber,uoaname,Profile,FTE,VeryGood,Good,Average,BelowAverage,unclassified,TOWN,LONGITUDE,LATITUDE,HWVeryGood,HWGood,HWAverage,HWBelowAverage,HWunclassified
10003614,University of Winchester,1860,D,30,History,Impact,11,0,60,30,10,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,30,History,Environment,11,0,30,70,0,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,30,History,Overall,11,10,43,43,4,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,33,Theology and Religious Studies,Outputs,8.4,2.7,29.7,51.4,16.2,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,33,Theology and Religious Studies,Impact,8.4,20,70,10,0,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,33,Theology and Religious Studies,Environment,8.4,0,20,50,30,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,33,Theology and Religious Studies,Overall,8.4,6,36,43,15,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,35,"Music, Drama, Dance and Performing Arts",Outputs,12.4,13.2,30.2,35.8,13.3,7.5,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,35,"Music, Drama, Dance and Performing Arts",Impact,12.4,0,80,20,0,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,35,"Music, Drama, Dance and Performing Arts",Environment,12.4,0,40,60,0,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,35,"Music, Drama, Dance and Performing Arts",Overall,12.4,9,41,36,9,5,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Outputs,12.75,22,34,28,10,6,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Impact,12.75,0,80,20,0,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Environment,12.75,0,60,30,10,0,WINCHESTER,-1.326928,51.060033,,,,,
10003614,University of Winchester,1860,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Overall,12.75,14,47,27,8,4,WINCHESTER,-1.326928,51.060033,,,,,
10007166,University of Wolverhampton,1880,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Outputs,31.3,16.8,52,28.8,0.8,1.6,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Impact,31.3,0,10,60,20,10,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Environment,31.3,0,50,50,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Overall,31.3,11,43,38,5,3,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Outputs,12,2.1,22.9,72.9,2.1,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Impact,12,0,10,90,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Environment,12,0,25,65,10,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Overall,12,1,21,75,3,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,16,"Architecture, Built Environment and Planning",Outputs,13.5,7.1,26.8,42.9,21.4,1.8,WOLVERHAMPTON,-2.128159,52.588308,23.1,42,28.6,6.3,0
10007166,University of Wolverhampton,1880,C,16,"Architecture, Built Environment and Planning",Impact,13.5,0,0,90,10,0,WOLVERHAMPTON,-2.128159,52.588308,55.7,21.4,22.9,0,0
10007166,University of Wolverhampton,1880,C,16,"Architecture, Built Environment and Planning",Environment,13.5,0,25,50,25,0,WOLVERHAMPTON,-2.128159,52.588308,62.5,37.5,0,0,0
10007166,University of Wolverhampton,1880,C,16,"Architecture, Built Environment and Planning",Overall,13.5,5,21,53,20,1,WOLVERHAMPTON,-2.128159,52.588308,36,37,23,4,0
10007166,University of Wolverhampton,1880,C,19,Business and Management Studies,Outputs,11.2,2.7,24.3,43.3,29.7,0,WOLVERHAMPTON,-2.128159,52.588308,8.4,44.5,41.2,5.1,0.8
10007166,University of Wolverhampton,1880,C,19,Business and Management Studies,Impact,11.2,10,10,80,0,0,WOLVERHAMPTON,-2.128159,52.588308,18,82,0,0,0
10007166,University of Wolverhampton,1880,C,19,Business and Management Studies,Environment,11.2,0,50,37.5,12.5,0,WOLVERHAMPTON,-2.128159,52.588308,12.5,87.5,0,0,0
10007166,University of Wolverhampton,1880,C,19,Business and Management Studies,Overall,11.2,4,25,50,21,0,WOLVERHAMPTON,-2.128159,52.588308,11,58,27,3,1
10007166,University of Wolverhampton,1880,C,20,Law,Outputs,12,9.3,9.3,51.2,30.2,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,20,Law,Impact,12,0,0,40,20,40,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,20,Law,Environment,12,0,0,62.5,37.5,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,20,Law,Overall,12,6,6,51,29,8,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,25,Education,Outputs,9.2,7.1,42.9,42.9,7.1,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,25,Education,Impact,9.2,0,40,60,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,25,Education,Environment,9.2,0,0,100,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,25,Education,Overall,9.2,5,36,54,5,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Outputs,9,2.9,31.4,48.6,17.1,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Impact,9,10,70,20,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Environment,9,0,37.5,62.5,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Overall,9,4,40,45,11,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,27,Area Studies,Outputs,7,3.6,32.1,57.2,7.1,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,27,Area Studies,Impact,7,0,20,30,30,20,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,27,Area Studies,Environment,7,0,10,80,10,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,27,Area Studies,Overall,7,2,27,55,12,4,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,28,Modern Languages and Linguistics,Outputs,10.8,12.2,26.8,46.4,12.2,2.4,WOLVERHAMPTON,-2.128159,52.588308,15.4,28.2,38.5,15.3,2.6
10007166,University of Wolverhampton,1880,D,28,Modern Languages and Linguistics,Impact,10.8,0,80,20,0,0,WOLVERHAMPTON,-2.128159,52.588308,90,10,0,0,0
10007166,University of Wolverhampton,1880,D,28,Modern Languages and Linguistics,Environment,10.8,20,30,30,20,0,WOLVERHAMPTON,-2.128159,52.588308,30,70,0,0,0
10007166,University of Wolverhampton,1880,D,28,Modern Languages and Linguistics,Overall,10.8,11,38,39,10,2,WOLVERHAMPTON,-2.128159,52.588308,33,30,25,10,2
10007166,University of Wolverhampton,1880,D,29,English Language and Literature,Outputs,7.95,5.7,42.9,34.3,17.1,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,29,English Language and Literature,Impact,7.95,0,0,60,0,40,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,29,English Language and Literature,Environment,7.95,0,0,50,50,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,29,English Language and Literature,Overall,7.95,4,28,41,19,8,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,30,History,Outputs,13.1,10.9,38.2,41.8,9.1,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,30,History,Impact,13.1,0,100,0,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,30,History,Environment,13.1,0,20,80,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,30,History,Overall,13.1,7,48,39,6,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,34,"Art and Design: History, Practice and Theory",Outputs,25.7,11,39.8,28,15.3,5.9,WOLVERHAMPTON,-2.128159,52.588308,7.4,33.3,29.7,22.2,7.4
10007166,University of Wolverhampton,1880,D,34,"Art and Design: History, Practice and Theory",Impact,25.7,0,40,10,30,20,WOLVERHAMPTON,-2.128159,52.588308,90,10,0,0,0
10007166,University of Wolverhampton,1880,D,34,"Art and Design: History, Practice and Theory",Environment,25.7,0,10,90,0,0,WOLVERHAMPTON,-2.128159,52.588308,70,30,0,0,0
10007166,University of Wolverhampton,1880,D,34,"Art and Design: History, Practice and Theory",Overall,25.7,7,36,33,16,8,WOLVERHAMPTON,-2.128159,52.588308,33,28,20,14,5
10007166,University of Wolverhampton,1880,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Outputs,7,39.3,46.4,14.3,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Impact,7,60,40,0,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Environment,7,70,20,10,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007166,University of Wolverhampton,1880,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Overall,7,48,41,11,0,0,WOLVERHAMPTON,-2.128159,52.588308,,,,,
10007139,University of Worcester,1890,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Outputs,11.1,2.9,38.3,38.2,17.7,2.9,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Impact,11.1,0,30,30,0,40,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Environment,11.1,0,0,75,25,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Overall,11.1,2,31,42,15,10,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,A,4,"Psychology, Psychiatry and Neuroscience",Outputs,10.4,3.7,29.6,22.3,37,7.4,WORCESTER,-2.243038,52.197568,6.4,31.9,55.3,4.3,2.1
10007139,University of Worcester,1890,A,4,"Psychology, Psychiatry and Neuroscience",Impact,10.4,0,40,60,0,0,WORCESTER,-2.243038,52.197568,80,20,0,0,0
10007139,University of Worcester,1890,A,4,"Psychology, Psychiatry and Neuroscience",Environment,10.4,0,37.5,50,12.5,0,WORCESTER,-2.243038,52.197568,0,75,25,0,0
10007139,University of Worcester,1890,A,4,"Psychology, Psychiatry and Neuroscience",Overall,10.4,2,33,34,26,5,WORCESTER,-2.243038,52.197568,20,36,40,3,1
10007139,University of Worcester,1890,A,5,Biological Sciences,Outputs,12.8,8.8,26.5,50,8.8,5.9,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,A,5,Biological Sciences,Impact,12.8,0,80,20,0,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,A,5,Biological Sciences,Environment,12.8,0,0,50,50,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,A,5,Biological Sciences,Overall,12.8,6,33,44,13,4,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,17,"Geography, Environmental Studies and Archaeology",Outputs,11,2.7,32.4,43.3,21.6,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,17,"Geography, Environmental Studies and Archaeology",Impact,11,0,20,80,0,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,17,"Geography, Environmental Studies and Archaeology",Environment,11,0,0,50,50,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,17,"Geography, Environmental Studies and Archaeology",Overall,11,2,25,51,22,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,19,Business and Management Studies,Outputs,8.7,0,10.7,42.9,46.4,0,WORCESTER,-2.243038,52.197568,8.4,44.5,41.2,5.1,0.8
10007139,University of Worcester,1890,C,19,Business and Management Studies,Impact,8.7,0,10,70,20,0,WORCESTER,-2.243038,52.197568,18,82,0,0,0
10007139,University of Worcester,1890,C,19,Business and Management Studies,Environment,8.7,0,0,37.5,62.5,0,WORCESTER,-2.243038,52.197568,12.5,87.5,0,0,0
10007139,University of Worcester,1890,C,19,Business and Management Studies,Overall,8.7,0,9,47,44,0,WORCESTER,-2.243038,52.197568,11,58,27,3,1
10007139,University of Worcester,1890,C,25,Education,Outputs,14.3,11.5,21.2,28.8,32.7,5.8,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,25,Education,Impact,14.3,0,40,10,50,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,25,Education,Environment,14.3,0,0,0,100,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,25,Education,Overall,14.3,7,22,21,46,4,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Outputs,14,0,37.8,40.6,18.9,2.7,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Impact,14,20,20,60,0,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Environment,14,0,25,75,0,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Overall,14,4,32,50,12,2,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,29,English Language and Literature,Outputs,7.5,11.1,7.4,59.3,14.8,7.4,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,29,English Language and Literature,Impact,7.5,0,100,0,0,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,29,English Language and Literature,Environment,7.5,0,20,70,10,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,29,English Language and Literature,Overall,7.5,7,28,49,11,5,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,30,History,Outputs,5,20,30,25,25,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,30,History,Impact,5,0,70,30,0,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,30,History,Environment,5,0,60,40,0,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,30,History,Overall,5,13,43,28,16,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,34,"Art and Design: History, Practice and Theory",Outputs,5.3,21.4,28.6,28.6,21.4,0,WORCESTER,-2.243038,52.197568,7.4,33.3,29.7,22.2,7.4
10007139,University of Worcester,1890,D,34,"Art and Design: History, Practice and Theory",Impact,5.3,0,40,60,0,0,WORCESTER,-2.243038,52.197568,90,10,0,0,0
10007139,University of Worcester,1890,D,34,"Art and Design: History, Practice and Theory",Environment,5.3,0,0,50,50,0,WORCESTER,-2.243038,52.197568,70,30,0,0,0
10007139,University of Worcester,1890,D,34,"Art and Design: History, Practice and Theory",Overall,5.3,14,27,38,21,0,WORCESTER,-2.243038,52.197568,33,28,20,14,5
10007139,University of Worcester,1890,D,35,"Music, Drama, Dance and Performing Arts",Outputs,4.4,0,41.7,41.6,16.7,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,35,"Music, Drama, Dance and Performing Arts",Impact,4.4,0,20,40,0,40,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,35,"Music, Drama, Dance and Performing Arts",Environment,4.4,0,10,80,10,0,WORCESTER,-2.243038,52.197568,,,,,
10007139,University of Worcester,1890,D,35,"Music, Drama, Dance and Performing Arts",Overall,4.4,0,33,47,12,8,WORCESTER,-2.243038,52.197568,,,,,
10007657,Writtle College,1900,A,6,"Agriculture, Veterinary and Food Science",Outputs,8.8,0,30.3,45.5,18.1,6.1,CHELMSFORD,0.428134,51.737004,16.3,44.2,37.2,2.3,0
10007657,Writtle College,1900,A,6,"Agriculture, Veterinary and Food Science",Impact,8.8,0,0,0,40,60,CHELMSFORD,0.428134,51.737004,60,40,0,0,0
10007657,Writtle College,1900,A,6,"Agriculture, Veterinary and Food Science",Environment,8.8,0,0,0,50,50,CHELMSFORD,0.428134,51.737004,0,37.5,62.5,0,0
10007657,Writtle College,1900,A,6,"Agriculture, Veterinary and Food Science",Overall,8.8,0,20,29,28,23,CHELMSFORD,0.428134,51.737004,23,42,34,1,0
10007657,Writtle College,1900,D,34,"Art and Design: History, Practice and Theory",Outputs,3.6,0,15,20,25,40,CHELMSFORD,0.428134,51.737004,7.4,33.3,29.7,22.2,7.4
10007657,Writtle College,1900,D,34,"Art and Design: History, Practice and Theory",Impact,3.6,0,0,0,40,60,CHELMSFORD,0.428134,51.737004,90,10,0,0,0
10007657,Writtle College,1900,D,34,"Art and Design: History, Practice and Theory",Environment,3.6,0,0,0,40,60,CHELMSFORD,0.428134,51.737004,70,30,0,0,0
10007657,Writtle College,1900,D,34,"Art and Design: History, Practice and Theory",Overall,3.6,0,10,13,30,47,CHELMSFORD,0.428134,51.737004,33,28,20,14,5
10007167,University of York,1920,A,2,"Public Health, Health Services and Primary Care",Outputs,52.74,17.1,56.6,24.8,1.5,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,A,2,"Public Health, Health Services and Primary Care",Impact,52.74,80,20,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,A,2,"Public Health, Health Services and Primary Care",Environment,52.74,100,0,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,A,2,"Public Health, Health Services and Primary Care",Overall,52.74,42,41,16,1,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,A,4,"Psychology, Psychiatry and Neuroscience",Outputs,24.9,43.4,49.4,7.2,0,0,YORK,-1.053553,53.948437,6.4,31.9,55.3,4.3,2.1
10007167,University of York,1920,A,4,"Psychology, Psychiatry and Neuroscience",Impact,24.9,46.7,53.3,0,0,0,YORK,-1.053553,53.948437,80,20,0,0,0
10007167,University of York,1920,A,4,"Psychology, Psychiatry and Neuroscience",Environment,24.9,87.5,12.5,0,0,0,YORK,-1.053553,53.948437,0,75,25,0,0
10007167,University of York,1920,A,4,"Psychology, Psychiatry and Neuroscience",Overall,24.9,51,44,5,0,0,YORK,-1.053553,53.948437,20,36,40,3,1
10007167,University of York,1920,A,5,Biological Sciences,Outputs,44.37,32.2,51.7,15.5,0,0.6,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,A,5,Biological Sciences,Impact,44.37,92,8,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,A,5,Biological Sciences,Environment,44.37,50,50,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,A,5,Biological Sciences,Overall,44.37,47,43,10,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,B,7,Earth Systems and Environmental Sciences,Outputs,24.1,9.6,53.1,31.3,6,0,YORK,-1.053553,53.948437,4.9,60.7,29.5,4.9,0
10007167,University of York,1920,B,7,Earth Systems and Environmental Sciences,Impact,24.1,40,33.3,26.7,0,0,YORK,-1.053553,53.948437,13.3,86.7,0,0,0
10007167,University of York,1920,B,7,Earth Systems and Environmental Sciences,Environment,24.1,0,100,0,0,0,YORK,-1.053553,53.948437,0,100,0,0,0
10007167,University of York,1920,B,7,Earth Systems and Environmental Sciences,Overall,24.1,14,56,26,4,0,YORK,-1.053553,53.948437,6,72,19,3,0
10007167,University of York,1920,B,8,Chemistry,Outputs,47.06,24.1,66,9.4,0,0.5,YORK,-1.053553,53.948437,15,79.7,5.3,0,0
10007167,University of York,1920,B,8,Chemistry,Impact,47.06,40,60,0,0,0,YORK,-1.053553,53.948437,10,80,10,0,0
10007167,University of York,1920,B,8,Chemistry,Environment,47.06,25,75,0,0,0,YORK,-1.053553,53.948437,0,60,40,0,0
10007167,University of York,1920,B,8,Chemistry,Overall,47.06,27,67,6,0,0,YORK,-1.053553,53.948437,12,77,11,0,0
10007167,University of York,1920,B,9,Physics,Outputs,34.33,18.2,65,15.3,0.8,0.7,YORK,-1.053553,53.948437,21.5,73.4,5.1,0,0
10007167,University of York,1920,B,9,Physics,Impact,34.33,40,20,20,20,0,YORK,-1.053553,53.948437,50,36.7,13.3,0,0
10007167,University of York,1920,B,9,Physics,Environment,34.33,10,65,25,0,0,YORK,-1.053553,53.948437,10,65,25,0,0
10007167,University of York,1920,B,9,Physics,Overall,34.33,21,56,18,5,0,YORK,-1.053553,53.948437,25,65,10,0,0
10007167,University of York,1920,B,10,Mathematical Sciences,Outputs,30.5,16.5,62.6,20.9,0,0,YORK,-1.053553,53.948437,21.9,60.7,17.1,0.3,0
10007167,University of York,1920,B,10,Mathematical Sciences,Impact,30.5,20,60,20,0,0,YORK,-1.053553,53.948437,30,54,16,0,0
10007167,University of York,1920,B,10,Mathematical Sciences,Environment,30.5,15,70,15,0,0,YORK,-1.053553,53.948437,60,40,0,0,0
10007167,University of York,1920,B,10,Mathematical Sciences,Overall,30.5,17,63,20,0,0,YORK,-1.053553,53.948437,29,56,15,0,0
10007167,University of York,1920,B,11,Computer Science and Informatics,Outputs,34.8,25.9,58.3,15.1,0.7,0,YORK,-1.053553,53.948437,12.1,53.8,27.5,6.6,0
10007167,University of York,1920,B,11,Computer Science and Informatics,Impact,34.8,80,20,0,0,0,YORK,-1.053553,53.948437,40,60,0,0,0
10007167,University of York,1920,B,11,Computer Science and Informatics,Environment,34.8,75,25,0,0,0,YORK,-1.053553,53.948437,50,50,0,0,0
10007167,University of York,1920,B,11,Computer Science and Informatics,Overall,34.8,44,46,10,0,0,YORK,-1.053553,53.948437,23,55,18,4,0
10007167,University of York,1920,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Outputs,22.3,5.9,84.7,9.4,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Impact,22.3,0,100,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Environment,22.3,0,55,45,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Overall,22.3,4,83,13,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,17,"Geography, Environmental Studies and Archaeology",Outputs,18.78,24.2,34.9,31.8,9.1,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,17,"Geography, Environmental Studies and Archaeology",Impact,18.78,63.3,36.7,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,17,"Geography, Environmental Studies and Archaeology",Environment,18.78,87.5,12.5,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,17,"Geography, Environmental Studies and Archaeology",Overall,18.78,42,31,21,6,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,18,Economics and Econometrics,Outputs,28.07,14.4,59.6,24.1,1.9,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,18,Economics and Econometrics,Impact,28.07,40,50,10,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,18,Economics and Econometrics,Environment,28.07,0,75,25,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,18,Economics and Econometrics,Overall,28.07,17,60,22,1,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,19,Business and Management Studies,Outputs,22.7,17.3,46.9,29.6,6.2,0,YORK,-1.053553,53.948437,8.4,44.5,41.2,5.1,0.8
10007167,University of York,1920,C,19,Business and Management Studies,Impact,22.7,50,23.3,26.7,0,0,YORK,-1.053553,53.948437,18,82,0,0,0
10007167,University of York,1920,C,19,Business and Management Studies,Environment,22.7,12.5,62.5,25,0,0,YORK,-1.053553,53.948437,12.5,87.5,0,0,0
10007167,University of York,1920,C,19,Business and Management Studies,Overall,22.7,23,45,28,4,0,YORK,-1.053553,53.948437,11,58,27,3,1
10007167,University of York,1920,C,20,Law,Outputs,10,34.4,50,12.5,0,3.1,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,20,Law,Impact,10,80,20,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,20,Law,Environment,10,50,50,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,20,Law,Overall,10,46,44,8,0,2,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,21,Politics and International Studies,Outputs,23,27.4,46.6,24.6,1.4,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,21,Politics and International Studies,Impact,23,60,26.7,13.3,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,21,Politics and International Studies,Environment,23,50,50,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,21,Politics and International Studies,Overall,23,37,43,19,1,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,22,Social Work and Social Policy,Outputs,33.6,28.6,51.4,17.9,0.7,1.4,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,22,Social Work and Social Policy,Impact,33.6,100,0,0,0,0,YORK,-1.053553,53.948437,,,,,
10007167,University of York,1920,C,22,Social Work and Social Policy,Environment,33.6,100,0,0,0,0,YORK,-1.053553,53.948437,,,,,
